first_name,last_name,email,city,rental_id,rental_date,return_date,payment_id,amount,rental_duration,full_name
Rodney,Moeller,rodney.moeller@sakilacustomer.org,Deba Habe,14697,2005-08-21 20:49:21,2005-08-26 01:39:21,11084,4.99,5,Rodney Moeller
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,1514,2005-06-15 22:57:34,2005-06-19 20:27:34,11085,2.99,4,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,2073,2005-06-17 16:33:59,2005-06-19 11:57:59,11086,2.99,2,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,2255,2005-06-18 05:21:12,2005-06-26 09:19:12,11087,4.99,8,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,2400,2005-06-18 16:10:46,2005-06-25 20:34:46,11088,5.99,7,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,2971,2005-06-20 07:56:00,2005-06-27 11:38:00,11089,0.99,7,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,3249,2005-06-21 03:13:19,2005-06-29 04:04:19,11090,4.99,8,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,4062,2005-07-07 04:22:27,2005-07-09 03:27:27,11091,0.99,2,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,4267,2005-07-07 14:35:30,2005-07-11 10:41:30,11092,0.99,4,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,5150,2005-07-09 08:28:40,2005-07-16 04:47:40,11093,3.99,7,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,5192,2005-07-09 10:27:09,2005-07-10 12:04:09,11094,4.99,1,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,5330,2005-07-09 16:53:57,2005-07-18 19:54:57,11095,5.99,9,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,5336,2005-07-09 17:01:08,2005-07-11 19:22:08,11096,2.99,2,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,6148,2005-07-11 09:14:22,2005-07-12 08:01:22,11097,4.99,1,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,6218,2005-07-11 13:14:58,2005-07-16 08:13:58,11098,5.99,5,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,7350,2005-07-27 14:34:14,2005-08-02 19:19:14,11099,4.99,6,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,7407,2005-07-27 16:29:04,2005-08-01 17:47:04,11100,5.99,5,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,7523,2005-07-27 21:11:23,2005-07-28 16:37:23,11101,4.99,1,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,8625,2005-07-29 13:59:13,2005-08-07 17:56:13,11102,3.99,9,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,8882,2005-07-30 00:24:05,2005-08-03 19:48:05,11103,0.99,4,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,9263,2005-07-30 14:48:24,2005-08-04 19:06:24,11104,2.99,5,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,10402,2005-08-01 07:27:19,2005-08-04 12:30:19,11105,4.99,3,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,10837,2005-08-01 23:30:22,2005-08-07 23:02:22,11106,2.99,6,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,11107,2005-08-02 08:19:38,2005-08-07 08:46:38,11107,0.99,5,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,11187,2005-08-02 11:16:19,2005-08-11 06:11:19,11108,10.99,9,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,11472,2005-08-02 21:49:06,2005-08-11 20:17:06,11109,6.99,9,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,11694,2005-08-17 06:57:30,2005-08-24 07:52:30,11110,6.99,7,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,12955,2005-08-19 06:05:58,2005-08-26 04:24:58,11111,8.99,7,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,13460,2005-08-20 00:48:24,2005-08-28 04:13:24,11112,4.99,8,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,13748,2005-08-20 10:59:54,2005-08-23 12:33:54,11113,2.99,3,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,13948,2005-08-20 17:50:48,2005-08-25 20:56:48,11114,6.99,5,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,14237,2005-08-21 05:15:00,2005-08-25 10:06:00,11115,3.99,4,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,14298,2005-08-21 07:17:10,2005-08-25 10:10:10,11116,4.99,4,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,14319,2005-08-21 08:00:55,2005-08-26 05:04:55,11117,4.99,5,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,14819,2005-08-22 01:17:19,2005-08-30 05:54:19,11118,2.99,8,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,15211,2005-08-22 16:40:21,2005-08-28 13:33:21,11119,2.99,6,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,15392,2005-08-22 23:02:15,2005-09-01 01:14:15,11120,3.99,10,Curtis Irby
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,15518,2005-08-23 03:19:34,2005-08-24 02:55:34,11121,4.99,1,Curtis Irby
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,686,2005-05-29 00:27:10,2005-05-30 02:29:10,11123,4.99,1,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,972,2005-05-30 20:21:07,2005-06-06 00:36:07,11124,1.99,7,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,1985,2005-06-17 10:31:37,2005-06-22 11:17:37,11125,0.99,5,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,1997,2005-06-17 11:19:43,2005-06-19 14:18:43,11126,2.99,2,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,2712,2005-06-19 14:20:13,2005-06-22 19:08:13,11127,0.99,3,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,3928,2005-07-06 20:52:09,2005-07-08 18:51:09,11128,2.99,2,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,4146,2005-07-07 08:30:16,2005-07-12 07:52:16,11129,0.99,5,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,4246,2005-07-07 13:49:03,2005-07-09 13:01:03,11130,2.99,2,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,5357,2005-07-09 18:08:59,2005-07-16 17:28:59,11131,5.99,7,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,5800,2005-07-10 14:58:36,2005-07-11 19:50:36,11132,2.99,1,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,7102,2005-07-27 05:07:21,2005-08-01 09:41:21,11133,1.99,5,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,7395,2005-07-27 16:03:11,2005-07-31 20:26:11,11134,0.99,4,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,7513,2005-07-27 20:51:04,2005-08-03 20:15:04,11135,2.99,7,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,7813,2005-07-28 08:08:27,2005-07-30 03:08:27,11136,2.99,2,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,8023,2005-07-28 15:53:29,2005-07-31 12:26:29,11137,0.99,3,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,8613,2005-07-29 13:30:58,2005-08-05 16:21:58,11138,5.99,7,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,9622,2005-07-31 04:21:45,2005-08-02 09:20:45,11139,0.99,2,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,11294,2005-08-02 15:08:27,2005-08-03 18:28:27,11140,2.99,1,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,11997,2005-08-17 18:34:38,2005-08-26 00:12:38,11141,5.99,9,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,13634,2005-08-20 07:16:45,2005-08-22 03:38:45,11142,0.99,2,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,13656,2005-08-20 08:01:07,2005-08-28 13:16:07,11143,7.99,8,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,14480,2005-08-21 13:36:40,2005-08-26 08:39:40,11144,2.99,5,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,14772,2005-08-21 23:50:39,2005-08-30 20:44:39,11145,5.99,9,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,14996,2005-08-22 07:52:41,2005-08-29 02:35:41,11146,2.99,7,Norman Currier
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,15936,2005-08-23 18:43:11,2005-08-26 00:19:11,11147,0.99,3,Norman Currier
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,191,2005-05-26 06:14:06,2005-05-28 05:33:06,11149,0.99,2,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,333,2005-05-27 02:52:21,2005-06-01 00:55:21,11150,4.99,5,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,717,2005-05-29 04:37:44,2005-05-30 05:48:44,11151,0.99,1,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,1043,2005-05-31 06:11:40,2005-06-08 09:15:40,11152,3.99,8,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,3292,2005-06-21 06:59:11,2005-06-23 07:11:11,11153,2.99,2,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,3888,2005-07-06 18:54:20,2005-07-12 17:13:20,11154,0.99,6,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,4074,2005-07-07 04:49:49,2005-07-12 04:51:49,11155,0.99,5,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,8036,2005-07-28 16:27:43,2005-08-01 13:41:43,11156,0.99,4,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,8330,2005-07-29 04:09:07,2005-08-05 05:00:07,11157,8.99,7,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,8411,2005-07-29 06:44:23,2005-08-07 03:56:23,11158,8.99,9,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,8674,2005-07-29 15:54:22,2005-07-31 12:15:22,11159,0.99,2,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,9881,2005-07-31 13:50:38,2005-08-06 08:58:38,11160,4.99,6,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,10381,2005-08-01 06:36:37,2005-08-05 11:17:37,11161,2.99,4,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,10467,2005-08-01 09:45:58,2005-08-09 10:17:58,11162,5.99,8,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,11027,2005-08-02 05:47:10,2005-08-05 23:51:10,11163,4.99,3,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,14068,2005-08-20 22:50:59,2005-08-29 00:45:59,11164,3.99,9,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,14535,2005-08-21 15:22:37,2005-08-29 19:23:37,11165,6.99,8,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,15354,2005-08-22 21:18:59,2005-08-27 20:12:59,11166,4.99,5,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,15732,2005-08-23 11:35:12,2005-08-26 12:50:12,11167,4.99,3,Allen Butterfield
Allen,Butterfield,allen.butterfield@sakilacustomer.org,Hoshiarpur,15781,2005-08-23 13:41:05,2005-08-31 13:11:05,11168,8.99,8,Allen Butterfield
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),40,2005-05-25 05:09:04,2005-05-27 23:12:04,11170,4.99,2,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),999,2005-05-31 00:25:10,2005-06-03 06:05:10,11171,4.99,3,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),2130,2005-06-17 21:00:44,2005-06-26 00:05:44,11172,5.99,9,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),2545,2005-06-19 02:23:36,2005-06-20 03:17:36,11173,4.99,1,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),3762,2005-07-06 12:52:49,2005-07-12 11:41:49,11174,4.99,6,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),4491,2005-07-08 01:30:46,2005-07-11 03:12:46,11175,0.99,3,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),5897,2005-07-10 20:16:14,2005-07-19 15:49:14,11176,7.99,9,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),7100,2005-07-27 05:05:01,2005-07-28 23:12:01,11177,4.99,1,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),7635,2005-07-28 01:08:11,2005-08-01 03:32:11,11178,0.99,4,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),7731,2005-07-28 05:01:18,2005-07-29 02:22:18,11179,0.99,1,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),10909,2005-08-02 01:53:59,2005-08-03 04:36:59,11180,2.99,1,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),11304,2005-08-02 15:40:10,2005-08-06 16:12:10,11181,2.99,4,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),11468,2005-08-02 21:47:26,2005-08-05 02:30:26,11182,0.99,3,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),11532,2005-08-17 00:34:14,2005-08-22 19:37:14,11183,0.99,5,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),12552,2005-08-18 14:46:34,2005-08-20 11:02:34,11184,2.99,2,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),13010,2005-08-19 07:52:21,2005-08-27 12:51:21,11185,3.99,8,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),13318,2005-08-19 19:33:57,2005-08-21 17:52:57,11186,2.99,2,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),13824,2005-08-20 13:43:12,2005-08-22 17:26:12,11187,4.99,2,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),13887,2005-08-20 15:39:00,2005-08-24 16:17:00,11188,4.99,4,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),14773,2005-08-21 23:50:57,2005-08-26 04:45:57,11189,2.99,5,Marvin Yee
Marvin,Yee,marvin.yee@sakilacustomer.org,Berhampore (Baharampur),15678,2005-08-23 09:23:45,2005-08-27 11:38:45,11190,2.99,4,Marvin Yee
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,85,2005-05-25 13:05:34,2005-05-29 16:53:34,11191,4.99,4,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,261,2005-05-26 15:44:23,2005-06-02 09:47:23,11192,3.99,7,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,2246,2005-06-18 04:54:29,2005-06-22 09:14:29,11193,4.99,4,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,2559,2005-06-19 03:09:46,2005-06-28 07:49:46,11194,9.99,9,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,3318,2005-06-21 08:23:05,2005-06-27 14:07:05,11195,5.99,6,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,3957,2005-07-06 22:05:47,2005-07-16 01:08:47,11196,10.99,10,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,4437,2005-07-07 22:55:41,2005-07-13 19:40:41,11197,3.99,6,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,6462,2005-07-12 01:15:24,2005-07-19 05:11:24,11198,7.99,7,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,6728,2005-07-12 13:56:48,2005-07-15 18:49:48,11199,0.99,3,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,6845,2005-07-12 19:20:41,2005-07-14 15:27:41,11200,0.99,2,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,7009,2005-07-27 01:45:44,2005-07-28 05:50:44,11201,0.99,1,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,7779,2005-07-28 07:11:11,2005-07-30 11:12:11,11202,2.99,2,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,9650,2005-07-31 05:47:32,2005-08-04 00:50:32,11203,2.99,4,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,9991,2005-07-31 17:26:27,2005-08-03 17:36:27,11204,2.99,3,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,10107,2005-07-31 21:01:46,2005-08-09 01:33:46,11205,5.99,9,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,11706,2005-08-17 07:23:46,2005-08-18 10:13:46,11206,0.99,1,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,12930,2005-08-19 05:11:32,2005-08-22 02:20:32,11207,4.99,3,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,13042,2005-08-19 09:06:08,2005-08-22 13:46:08,11208,0.99,3,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,13242,2005-08-19 16:28:47,2005-08-24 22:13:47,11209,2.99,5,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,13308,2005-08-19 18:59:42,2005-08-28 13:21:42,11210,7.99,9,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,13404,2005-08-19 22:18:42,2005-08-23 16:29:42,11211,0.99,4,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,13494,2005-08-20 01:36:34,2005-08-21 06:52:34,11212,2.99,1,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,13657,2005-08-20 08:01:39,2005-08-23 07:31:39,11213,4.99,3,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,15140,2005-08-22 13:39:20,2005-08-30 18:19:20,11214,6.99,8,Vincent Ralston
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,15481,2005-08-23 01:59:14,2005-08-27 04:38:14,11215,0.99,4,Vincent Ralston
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,665,2005-05-28 21:38:39,2005-05-29 21:37:39,11216,4.99,1,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,1867,2005-06-17 02:01:37,2005-06-25 04:52:37,11217,4.99,8,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,3211,2005-06-21 01:01:29,2005-06-23 04:05:29,11218,2.99,2,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,4926,2005-07-08 22:01:48,2005-07-18 03:27:48,11219,8.99,10,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,5665,2005-07-10 08:10:08,2005-07-11 05:22:08,11220,0.99,1,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,5733,2005-07-10 11:37:24,2005-07-11 12:34:24,11221,0.99,1,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,6491,2005-07-12 02:28:31,2005-07-21 00:38:31,11222,5.99,9,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,6505,2005-07-12 03:27:37,2005-07-17 22:42:37,11223,3.99,5,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,7379,2005-07-27 15:36:43,2005-07-30 16:37:43,11224,4.99,3,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,7624,2005-07-28 00:37:44,2005-07-30 21:26:44,11225,0.99,2,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,7748,2005-07-28 05:52:23,2005-07-31 01:35:23,11226,4.99,3,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,8317,2005-07-29 03:39:07,2005-08-03 00:14:07,11227,2.99,5,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,9586,2005-07-31 03:07:16,2005-08-04 00:39:16,11228,2.99,4,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,9852,2005-07-31 12:52:17,2005-08-05 07:59:17,11229,2.99,5,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,10263,2005-08-01 03:02:48,2005-08-08 02:16:48,11230,5.99,7,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,10553,2005-08-01 12:54:06,2005-08-06 15:27:06,11231,2.99,5,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,11310,2005-08-02 15:51:58,2005-08-07 12:34:58,11232,1.99,5,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,12128,2005-08-17 23:31:09,2005-08-24 05:07:09,11233,5.99,7,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,12588,2005-08-18 16:04:45,2005-08-23 20:30:45,11234,2.99,5,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,13729,2005-08-20 10:17:08,2005-08-28 15:35:08,11235,8.99,8,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,14992,2005-08-22 07:51:47,2005-08-25 08:17:47,11236,4.99,3,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,15121,2005-08-22 12:46:37,2005-08-25 17:42:37,11237,4.99,3,Glenn Pullen
Glenn,Pullen,glenn.pullen@sakilacustomer.org,Amersfoort,15959,2005-08-23 19:27:04,2005-08-24 15:24:04,11238,0.99,1,Glenn Pullen
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,253,2005-05-26 14:43:14,2005-05-27 12:21:14,11239,0.99,1,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,724,2005-05-29 05:53:23,2005-06-05 04:01:23,11240,3.99,7,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,1031,2005-05-31 04:23:01,2005-06-06 08:35:01,11241,2.99,6,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,1158,2005-06-14 22:53:33,2005-06-18 21:37:33,11242,2.99,4,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,1343,2005-06-15 12:27:19,2005-06-21 16:57:19,11243,4.99,6,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,1553,2005-06-16 02:02:44,2005-06-19 07:50:44,11244,0.99,3,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,1596,2005-06-16 05:30:58,2005-06-21 04:18:58,11245,2.99,5,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,1771,2005-06-16 18:12:17,2005-06-18 16:11:17,11246,0.99,2,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,3833,2005-07-06 16:18:28,2005-07-14 20:09:28,11247,3.99,8,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,3868,2005-07-06 17:54:13,2005-07-10 14:51:13,11248,2.99,4,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,6097,2005-07-11 06:21:43,2005-07-16 10:04:43,11249,2.99,5,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,6879,2005-07-12 20:37:37,2005-07-20 15:40:37,11250,7.99,8,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,7889,2005-07-28 10:43:21,2005-07-30 09:11:21,11251,0.99,2,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,7917,2005-07-28 11:56:57,2005-07-29 14:06:57,11252,2.99,1,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,8349,2005-07-29 04:50:22,2005-08-05 08:50:22,11253,5.99,7,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,8588,2005-07-29 12:22:20,2005-07-31 10:49:20,11254,2.99,2,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,8648,2005-07-29 14:56:21,2005-07-31 16:56:21,11255,2.99,2,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,9383,2005-07-30 19:24:50,2005-08-01 21:41:50,11256,2.99,2,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,10254,2005-08-01 02:42:03,2005-08-05 23:31:03,11257,3.99,4,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,10354,2005-08-01 05:47:10,2005-08-06 09:04:10,11258,2.99,5,Jeffery Pinson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,10742,2005-08-01 19:53:13,2005-08-10 15:05:13,11259,6.99,9,Jeffery Pinson
